text,Sentiment
"RT @MaxBoot: ""Mr Trump... will receive reports on any profit, or loss, on his company as a whole."" https://t.co/9zrkscrSUE",0
US appeals court rejects Trump administration request to immediately reinstate... https://t.co/NBxrF0DW5i by #BBCBreaking via @c0nvey,0
RT @rtetwip: @mmcgrathtd 'I wouldnt be going with an invitation in the pocket for a return visit  #Trump  #twip https://t.co/8nzJaaLkKZ,1
RT @theonlyadult: It's Trump's America Va. America. Pick a side. https://t.co/RKl63B8EId,0
"RT @NastyWoman20: ""There's a 1 in 3.64 BILLION chance of you being killed by a refugee""



Trump supporters: https://t.co/qeaIG4ZWh2",0
"RT @NickCohen4: Trump, modern fascism - and how to fight both - long read from me in the Observer https://t.co/TZr0NiHJDI",0
@realDonaldTrump Judge 2 - Idiot Trump 0,0
"Rioters, have u smiled sence Trump won electionYou're wasting many days. Only live once if not accepted Christ as Savior, eternal is forever",1
"@realDonaldTrump ? you thought you had power <U+26A1><U+FE0F> President Trump's bid to reinstate travel ban rejected by court



https://t.co/F8pvlcwB13",0
RT @DabAggin: Shoutout to all the Trump fans who are never sure when it's *you're* vs. *your* but who are now suddenly constitutional law scholars.,1
RT @PalmerReport: Breaking: Appellate Judge denies Trump's appeal. This is the sixth federal judge to rule against Muslim ban. Screw you Trump this is America,0
"RT @Impeach_D_Trump: Mr. Trump, I thought we Were ""Going to be Sick Of Winning"".  You lost the popular vote and now lost to the court TW https://t.co/OzsYT8BQVw",0
"RT @moorehn: In only 2 weeks, Donald Trump has revealed every single flaw in the structure of American government, the true holes in checks and balances",0
RT @artoopio: KRISTEN MOCKED DONALD TRUMP AND CAME OUT AS GAY IN SNL MONOLOGUE WHEN WILL YOUR FAVE https://t.co/1lj07smIld,0
Law students join research-a-thon to support challenges to Trumps travel ban https://t.co/xD9WvdhZwP,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/59PU57B8Da,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/59erru0j1k,0
RT @gameback003: #TNSaysNo2Sasi USA against Trump TN aganist CHINNAMA #TN have more smart ppl online nd less smart ppl offline ??,0
RT @EricSpracklen: Who are Trump supporters? RETWEET if you agree! https://t.co/sKkEyWETVo,1
RT @cnnbrk: A federal appeals court denied the US government's initial request to resume President Donald Trump's travel ban. https://t.co/gB70irt1AX,0
"RT @mikandynothem: ""President Trump is actually doing every single thing he promised to make our nation great again!"" -@RealJamesWoods https://t.co/CGhhHs2Nyv",1
"Well, that's another swing and a miss for Trump.

Let's all go see what he has to say about it on his twitter feed! https://t.co/XCXRHuMvo1",1
Are you implying Repubs will recycle Romney post Trump Impeachment ? :) @billeniumbeach,0
RT @AaronLucchetti: Donald Trump's point person on plans to undo Dodd Frank was Goldman's No 2 executive during the financial crisis $GS https://t.co/VD6IYli6vL,0
"RT @dhrxsol1234: Robbie Knievel wants to try to jump over 1,000 anti-Trump Protesters with a Caterpillar D-9 bulldozer #tcot ??? https://t.co/8ilBowDGYX",0
"RT @chicagotribune: Donald Trump Jr. stumbled making his mark outside the Trump Organization, leaving behind lawsuits, unpaid taxes. https://t.co/cT2XACimcZ",0
"RT @TheMarkRomano: See how the courts work...



When Obama issues a travel ban, it is perfectly fine.



When Trump does the exact same thing, it is illegal.",0
RT @politicony: .@BilldeBlasio: @FoxNews paved way for Trump https://t.co/AldfSMAPmc https://t.co/DR1Qo8qh9l,0
"RT @TheMarkRomano: See how the courts work...



When Obama issues a travel ban, it is perfectly fine.



When Trump does the exact same thing, it is illegal.",0
"RT @anneapplebaum: Macron has 78 days to hold out against Trump/Putin trolls, Assange and Wikileaks, and combined forces of the Fascis https://t.co/XeJoDZHNj2",0
RT @CAIRNational: The Trump White House Wants You to Fear Islam https://t.co/zPvoLcuIZn,0
RT @DiscreetEarbud: Trump has taken the fun out of Twitter.,1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/TcqkgPGhip,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/lffHTcEzio,0
RT @PamUnplugged: Impeach Trump and #stoppresidentbannon #trumptreason #dworkinreport #Putinspuppet #trumprussia https://t.co/0lF0SgdhLG,0
Emma Niles: Ivanka Trump and Jared Kushner Help Block Potential Rollback of LGBT Rights - Truthdig https://t.co/OpUOQhW4FV,0
RT @aravosis: I'm officially back to wondering if Trump is working for the Russians. https://t.co/u0BWi8NLIH,1
"RT @RVAwonk: #BREAKING: Appeals court denies Trump admin's request to reinstate #MuslimBan. ie, Trump lost another court battle. https://t.co/VLcxFKEJ2V",0
RT @theonlyadult: It's Trump's America Va. America. Pick a side. https://t.co/RKl63B8EId,0
#trumpsidedown Impossible for a narcissist to grasp. https://t.co/i13fDdOFbO,0
RT @SusanMaylone: New reports confirm Trumps plan to disentangle from his business is a farce by @kileykroh https://t.co/Wr1JpE2iQM,0
"mashable : Alec Baldwin's Trump is back on 'SNL': 'Prepare to go to war'

 https://t.co/2LnuVWqZXs) https://t.co/nFEpeGcvEn",0
I just added this to my closet on Poshmark: Ivanka Trump winter coat. https://t.co/ERe4cEWXBF via @poshmarkapp #shopmycloset,0
RT @KeithOlbermann: Even the Deputy Editorial Page editor of The Wall Street Journal and I agree: @realDonaldTrump has slandered this c https://t.co/9JUxa45ntD,0
"RT @Leofrmdc: Trump: ""In 8 years we will look back...""

Biden ""Did he just say 8?""

Obama: ""Joe sit down...""

Biden: ""nah fuck that"" https://t.co/fGFvlqGvt5",0
"RT @NPR: BREAKING: Appeals court denies Trump admin. request for stay of injunction on immigration order, meaning the Trump order remains suspended.",0
"RT @RyanLizza: In 1 tweet Trump contradicts his spokesman, shows lack of basic knowledge about our constitutional structure, and m https://t.co/EcKHPefAYY",1
Errors From The Press Are Piling Up In Trump's First Days | The Daily Caller https://t.co/oJVtsMUErc,0
"RT @wikileaks: Trump on US government last night: O'Reilly: ""Putin's a killer"" Trump: ""There are a lot of killers. You think our country is so innocent?""",0
"RT @dhrxsol1234: Robbie Knievel wants to try to jump over 1,000 anti-Trump Protesters with a Caterpillar D-9 bulldozer #tcot ??? https://t.co/8ilBowDGYX",0
RT @DabAggin: Shoutout to all the Trump fans who are never sure when it's *you're* vs. *your* but who are now suddenly constitutional law scholars.,1
Court denies Trump request to immediately restore travel ban   https://t.co/o4DS8lQMPa,0
RT @guardian: Comedians take on Donald Trump's heated call with Malcolm Turnbull https://t.co/oDvrPcBhnq,0
@GOP @SenateMajLdr @SpeakerRyan @realDonaldTrump How can you all be so selfish to allow this?! It literally makes me sick. Shame on you all https://t.co/8XSfWZrtDS,0
"- Careful Pa Ubu he's got justice on his side! - So bloody what, we've got injustice! (King Ubu, Simon Stephens after Jarry) #UbuRoi #Trump",0
"RT @jibingfirin: ""U.S. watchdog agency to review implementation of Trump travel ban"" - https://t.co/VfnQx3kPfJ",0
RT @Trumpnado2016: Trump has scooped up a lot of dirty money &amp; Deutsche Banks ties to Russia &amp; Trump mortgages raise a LOT of question https://t.co/wTVNohUbik,1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/N8D7DInXUT,0
RT @PinkBelgium: BREAKING : President Trump Hits 54 Percent Approval in Rasmussen Poll https://t.co/D4oR8hqeb2,1
RT @NBCNews: JUST IN: State Department reverses revocation of visas under President Trump's executive order,0
RT @KomptonMusic: Right this second Donald Trump is planning his 9/11,1
"RT @peaceandjoy101: Howdy Ainsley! FYI You don't mess with Texas or Trump. Welcome to the South, Trump country. <U+2764><U+FE0F><U+FE0F>

USA USA USA ?? https://t.co/CCT8jCE85I",0
RT @markfollman: UPDATE: The misleading info on the mosque shooter was also spread by Donald Trump Jr. via @BretBaier's Fox News sho https://t.co/Bh6dJrpHNq,0
RT @KimwithpanacheG: Judge Who Blocked Trump Action Does Pro Bono Work For Refugees &amp; Touts Black Lives Matter!??  https://t.co/DNLFDl0pS8 via @LifeZette,0
"RT @RobPulseNews: The moment Trump lawyer tells judge Robart of travel ban: ""We actually don't think you're supposed to look at wheth https://t.co/6ZVmXeUsM0",0
RT @PrisonPlanet: Columnist who called for a military coup to oust Trump had dinner with John Podesta &amp; George Soros. Imagine my shoc https://t.co/S6vUWQox6S,0
&lt;b&gt;Donald Trump&lt;/b&gt; To Bill O'Reilly On Killer Putin: Our Country's So Innocent?  giovannibenavides https://t.co/6CnfPnuFH4,0
RT @CNN: A federal appeals court denied the US government's initial request to resume President Donald Trump's travel ban. https://t.co/4MDk9yuold,0
"RT @USEmbassyKyiv: PRESIDENT TRUMP: ""We will work with #Ukraine, #Russia, &amp; all other parties involved to help them restore peace alon https://t.co/7pZ5RypMh3",1
"RT @docrocktex26: Someone please get @realDonaldTrump the Schoolhouse Rock episode on how American government works, b/c he still doe https://t.co/G4gLKlg3dA",1
Reposting this photo from yesterday's London anti-Trump march. Staggering. https://t.co/oOHuE7WT3k,0
RT @BBCBreaking: US appeals court rejects Trump administration request to immediately reinstate travel ban https://t.co/nDvCfpmAFK,0
RT @TheGameOfLife: U.S. court refuses to immediately restore Trump travel ban https://t.co/dlNUxGWsek,0
"RT @AJemaineClement: Hitler - failed painter

Trump - cancelled tv host

Bannon - failed documentary maker

Conway - failed stand-up



Support the arts and media",0
RT @DabAggin: Shoutout to all the Trump fans who are never sure when it's *you're* vs. *your* but who are now suddenly constitutional law scholars.,1
"1/2 Trump tells Germany's Chancellor he will one day publish a book about his struggle and call it, My Struggle.",0
"RT @abati1990: @POTUS Donald Trump depicted on the front cover of German magazine, Der Spiegel, beheading the #StatueofLiberty. ? https://t.co/SKR2ctFxlK",0
@NPR  Looks like #TheWhiteHouse is no #TrumpTower. There are several checks and balances to maintain sanity. #PORUS #Trump,1
BBC News - Trump bid to restore travel ban rejected https://t.co/xnPLpj0awB,0
"RT @ABC: Melissa McCarthy skewers Sean Spicer, Alec Baldwin reprises Trump role, Bannon portrayed as Grim Reaper on ""SNL"" https://t.co/3wlkqE4b8W",0
RT @itscomedyVines: Mexico after Trump builds his wall ?? https://t.co/AGH4bHdh3R,0
Donald Trumps Inaugural Bishop Has A Few Words For His Haters https://t.co/pD3ktWZRwG,0
"RT @GeorgeTakei: Fox's O'Reilly said to Trump, ""Putin's a killer."" Trump shrugged saying, ""You think our country is so innocent?"" Don't drink the tea, folks.",0
"RT @shannoncoulter: .@elonmusk: the longer you associate w/ Trumps, the more you &amp; your companies will be associated w/ the persecution https://t.co/tlIEjCpTIN",0
"RT @wikileaks: Trump on US government last night: O'Reilly: ""Putin's a killer"" Trump: ""There are a lot of killers. You think our country is so innocent?""",0
"RT @activist360: Resign, or be removed: @KeithOlbermann blasts lunatic bigot Trump for attacking judge who killed #MuslimBan https://t.co/4oYRA51Ihn",0
@Phil_Lewis_ I dont know anyone who supports Trump and is a sane human being would approves of this nazi BS. I condemn all hate to others!,0
Nigel Farage Destroys EU Over President Trump &amp; Democracy! https://t.co/LQpvXhBs3H,0
RT @piersmorgan: Reposting this photo from yesterday's London anti-Trump march. Staggering. https://t.co/aAvJ6yJXID,0
Trump reportedly tells female staffers to 'dress like women'Twitter says FUN! https://t.co/SRQpfsuO3w,1
"Great #bot Via @NPR: When Trump Tweets, This Bot Makes Money https://t.co/TiNwRgQsXn",1
RT @NOT_MOTD: BREAKING: Donald Trump's latest executive order. https://t.co/8gPBpldNZC,0
RT @yashar: In honor of Kristen Stewart hosting SNL - here are the 8 tweets President Trump posted about her in the past. https://t.co/0m24xxhGSg,1
"RT @funder: .Exhibit 9:Trump's made millions in Russia off Trump Vodka



#DworkinReport #resistance #TrumpRussia #resist https://t.co/kt6zLTfSLx",0
@JoyAnnReid @chrissyteigen we all know Bannon is really the President and Trump is his spokesman...#PresidentBannon https://t.co/xBxixHNv0S,0
"Trump repeats respect for 'killer' Putin: 'Do you think our country's so innocent?'



https://t.co/5vagYh72MS",1
RT @cenkuygur: Elizabeth Warren gives progressives in Congress a rousing call to arms against Trump https://t.co/8WGLQAYEqa # via @HuffPostPol,0
"RT @BillKristol: Trump's response to the ban being thrown out isn't to act to tighten vetting, which he could do. It's to engage in demagogic fear-mongering.",1
"@jaketapper: Trump defends Putin: ""You think our country's so innocent?"" https://t.co/k9PxUbvIjH // Can you imagine if Obama said that?",1
"RT @PennyHicks13: #TurnoffLadyGaga

#Pray4DJT

We do not appease those who assault human rights

If Trump is wrong why did Obama drag https://t.co/cu3ioM1xy5",0
"RT @Jackykiko1: RT queennn94: Kristen Stewart taking down Donald Trump and the homophobes at one go.



She has saved 2017. Play thi https://t.co/7FlGr2C4p2",0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/Pkqwh4lz3r,0
RT @aljwhite: Look forward to Trump having a shitfit over Kristen Stewart in a few hours https://t.co/PYy8tsM14y,1
"RT @ebonstorm: At $400,000 a day, it'll cost the nation $548,000,000 to keep Melania Trump in New York City for four years. https://t.co/U7ImUMeTSQ",1
"President Trump will be granted a State Visit, MPs will show and the Leader of the Opposition will shake his hand. https://t.co/96DUKmbZAr",1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/UVnhKkMJTL,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/T8vEnMd4Q5,0
"RT @NewYorker: With Donald Trump and Steve Bannon in the White House, the entire corporate ecosystem is under threat. https://t.co/vFDn1OuDnh",0
RT @JamilSmith: Trump repeating his voter-fraud lie is no longer the story. The continued silence and complicity of his fellow Republicans on the matter is.,0
Bob Kraft is friends with Trump because the man checked up on him everyday for months after his wife died. Why is that hard to comprehend?,0
"RT @ABC: Melissa McCarthy skewers Sean Spicer, Alec Baldwin reprises Trump role, Bannon portrayed as Grim Reaper on ""SNL"" https://t.co/3wlkqE4b8W",0
"@realDonaldTrump first #executiveorder in office could see up to 8MILLION #immigrants deported

https://t.co/snqqSDF0BL @SenPatRoberts @GOP https://t.co/ViymOvlIJj",0
"RT @AP: Trump Cabinet pick paid by 'cult-like' Iranian exile group, by @jongambrellAP  https://t.co/hhyDDtWjIz",0
"RT @mikandynothem: <U+2714> RETWEET<U+2714> if you are happy with President Trump and his Administration's performance so far!

Kicking butt and tak https://t.co/nCUmiIDAqu",1
"RT @MaggieJordanACN: Trump Administration's request for immediate administrative stay DENIED.

#MuslimBan https://t.co/UJvOh7CSkx",0
RT @ezlusztig: The majority saying Trump's visit should be cancelled (53%) is now larger than #Brexit (51.9%) Referendum! Democracy!https://t.co/amwy4ebiIR,1
@Morning_Joe Like that Trump talks/tweets what he really thinks who he really is that's good pro lem is HE'S AN ASSHOLE  RACIST ABUSER BULLY,1
"RT @PrisonPlanet: Turns out that you can't use Twitter to threaten Trump supporter's children, violence &amp; doxxing. This account final https://t.co/rgipGho3m9",0
"There's this weird thing they're doing wherein they think they need to ""save"" everyone on their BadThought where Trump is concerned.",0
RT @WhitfordBradley: Beyoncé has more people of color in her tummy than Trump has in his cabinet.,0
"RT @WoodenHarp: Can't wait to see Chomsky's response to Trump's question: ""what, our country's so innocent?""",1
"RT @jaketapper: Trump defends Putin: ""You think our country's so innocent?"" https://t.co/nW65mtBp0C",1
"RT @SarahLerner: THEM: ""Give Trump a chance, maybe he'll govern more moderately than how he campaigned.""



ME: https://t.co/1PwAYBlyZ0",0
"RT @Impeach_D_Trump: Mr. Trump, I thought we Were ""Going to be Sick Of Winning"".  You lost the popular vote and now lost to the court TW https://t.co/OzsYT8BQVw",0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/glZ9BS2QZ0,0
"RT @DonyaMarie: @rcoleman477 @camper_bruce @pepsi @ladygaga no I believe in Trump , I would have done that if God forbid Hillary won",0
Tell Trump: I stand with women &amp; @NRDC for a healthy environment. Add your name:   #WomensMarch https://t.co/a0F9CSUeqs,1
RT @FoxNews: Trump voices hope Russia can help in fight against ISIS  https://t.co/0W55YNRMLz https://t.co/L3EZj65ZxR,0
RT @100PercFEDUP: BOOM! Companies That Openly Criticized Trump For Making America Safe Again Take Stock Market Hit https://t.co/dyIHMiuvae,1
"RT @thehill: Sanders praises ruling to halt Trump immigration ban: ""A good day for system of checks and balances"" https://t.co/CdmWgRerFB",1
"RT @AynRandPaulRyan: An Unprecedented New Lawsuit Could Force Trump to Release His Tax Returns

#theResistance #SundayMorning

https://t.co/s4MlAkyuau",0
"@Pontifex I pray for you daily Pope Francis and that you will pray for America!PRAY THAT DONALD TRUMP FINDS A HEART INSTEAD OF HATE!

??????",0
"RT @1corrupthillary: Black Trump Supporter Redpills ""He Will Not Divide Us"" Shia LeBeouf Stream https://t.co/ZPDHsV2kL9 via @YouTube",0
RT @Impeach_D_Trump: What could Possibly Go Wrong By Electing Donald Trump?? https://t.co/9qR6CTWYqm,0
RT @TRobinsonNewEra: Historic Fact: Donald Trump Will Be The First President To Support Gay Marriage From The Beginning https://t.co/NCX1LAdqcQ,1
"RT @brianklaas: Head of the Conservatives in the European Parliament. In 2 weeks, Trump has alienated Europe. This is a disaster. https://t.co/OjPT94aE5y",0
US appeals court rejects Trump administration request to immediately reinstate... https://t.co/dyzwXZdRUV by #LiberalMmama via @c0nvey,0
RT @CNN: Jon Stewart has a couple of predictions for President Trump's next executive order https://t.co/i0eJTcZLu3 https://t.co/iVaWFNkGIv,0
@gerfingerpoken2 They boo'd God the moment they voted for Donald Trump,0
RT @Democrat_4Trump: President Trump may have to appoint another judge. (she keeps falling asleep). What a real nutcase. https://t.co/YW32UOl6qm,0
"RT @DLin71: OBAMA: America is imperfect

GOP: TREASON



TRUMP: America is like a murderous thug

GOP: Shield your eyes in the presence of this patriot",0
"RT @PrisonPlanet: Turns out that you can't use Twitter to threaten Trump supporter's children, violence &amp; doxxing. This account final https://t.co/rgipGho3m9",0
"RT @tribelaw: I'm trying to imagine how people would react if a Judge Robart had called Trump ""this so-called president.""",0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/wPBdX10ukx,0
@dougpete media lit analysis Why Times Trump Cover Is a Subversive Work of Political Art https://t.co/XizbO3tzHX via @jdforward,0
RT @artoopio: KRISTEN MOCKED DONALD TRUMP AND CAME OUT AS GAY IN SNL MONOLOGUE WHEN WILL YOUR FAVE https://t.co/1lj07smIld,0
"RT @markmobility: Monthly cost of:

Guarding Trump Tower: $30 million

Section 8 for all 15,856 homeless NYC families: $28 million",0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/ANCPNmoszD,0
RT @NPR: The Trump administration has filed an appeal to the 9th U.S. Circuit Court of Appeals regarding the Feb. 3 ruling by Judge James Robart.,1
Travellers rush to board U.S. flights while Trump ban blocked https://t.co/Qu1ku1LJRL,0
"'Unprecedented: Trump opponents seek to divide US' - Gregory Copley, editor of Defense &amp; Foreign Affairs https://t.co/toB9n77o7i",0
"RT @NickKristof: My Sunday column: Post-Trump,  Canada may now be the country best reflecting the values of the Statue of Liberty https://t.co/GpOuenHUza",1
"Buuuurn, Donald Dump! Oopsie I meant Trump. https://t.co/1iLyUSD3Yl",0
RT @France4Hillary: BREAKING: A federal appeals court early Sunday rejected a request by the Justice Department to restore Trumps #MuslimBan! Another defeat!,0
"RT @BraddJaffy: O'Reilly: Putins a killer.



Trump: ...weve got a lot of killers. What do you thinkour countrys so innocent? https://t.co/OVR4XBJq1b",0
"On #Mediabuzz at 11 ET, @KellyannePolls on immigration, SCOTUS, early Trump coverage, media role in protests, &amp; her dealings with the press",0
"RT @GeorgeTakei: Trump wants White House female staff to #DressLikeAWoman. They in turn, like all of us, want him to #ActLikeAPresident.",1
"On #Mediabuzz at 11 ET, @KellyannePolls on immigration, SCOTUS, early Trump coverage, media role in protests, &amp; her dealings with the press",0
RT @LatinSatin: An Anti-Trump Resistance Movement Is Growing Within the U.S. Government https://t.co/DkC4KIVT9n,0
RT @Reuters: BREAKING: Judge's block of Trump's travel ban harms the public by 'thwarting enforcement of executive order': Justice Dept. appeal filing,0
RT @AP: BREAKING: Appeals court denies Trump administration request to immediately reinstate ban on travelers and refugees.,0
RT @ezlusztig: The majority saying Trump's visit should be cancelled (53%) is now larger than #Brexit (51.9%) Referendum! Democracy!https://t.co/amwy4ebiIR,1
"RT @DavidAFrench: You won't see many conservatives defend Trump's Russia comment. They'll be silent, but they'll know they'd race to Fox to condemn a Dem.",0
"RT @HuffingtonPost: Veterans vs. Trump: Pipeline will never be completed, warriors vow https://t.co/xhKOUxRmwt https://t.co/y2YZt6dRDK",1
RT @PrinceGanaku: Waiting for a Trump to introduce a specialised identification system for citizens and immigrants in America. You know like a chip implant...,1
"RT @IngrahamAngle: Notice how @CNNPolitics uses word ""attack"" when @realDonaldTrump stands up for US taxpayer. https://t.co/zq3TevWIMq",0
"RT @queennn94: Kristen Stewart taking down Donald Trump and the homophobes at one go.



She has saved 2017. Play this at my funeral. https://t.co/ywlzO18FaT",0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/I5bAnxFAVL,0
"RT @ThePlumLineGS: Trump's ban is on hold.



Bigger story: This is first real test of whether our institutions can restrain Trump: https://t.co/tFUNJZHufG",0
"@piersmorgan how much have you given to Charity Piers? Come on, own up and stop question dodging like your buddy Trump",1
"RT @NickKristof: My Sunday column: Post-Trump,  Canada may now be the country best reflecting the values of the Statue of Liberty https://t.co/GpOuenHUza",1
"S.N.L. Goes After Trump Again, With Melissa McCarthy as Sean Spicer, via @nytimes https://t.co/DObP4J1JIa",0
"RT @USEmbassyKyiv: PRESIDENT TRUMP: ""We will work with #Ukraine, #Russia, &amp; all other parties involved to help them restore peace alon https://t.co/7pZ5RypMh3",1
"RT @washingtonpost: Patriots owner on Trump: ""In the toughest time in my life, he was there for me"" https://t.co/XoOdzk0izG",1
"Trump Seeks an Ally, or At Least an Ear, in West Virginia Democrat - FORTUNE Call him hip him, to this dude  https://t.co/RTQIHzwzOI",1
RT @JohnTDolan: Wouldn't it be GREAT if when Gaga starts into her ?? Anti Trump rhetoric the crowd drowns her out with Boooos.  ReT https://t.co/vdvKFgG8kx,0
"RT @ianbremmer: Trump tells Ukraine Pres. US will help ""restore peace along the border."" Russian intervention/annexation ancient hi https://t.co/21JG33ST5S",1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/bdSThnUfQ4,0
"RT @markmobility: Monthly cost of:

Guarding Trump Tower: $30 million

Section 8 for all 15,856 homeless NYC families: $28 million",0
RT @JohnTDolan: Wouldn't it be GREAT if when Gaga starts into her ?? Anti Trump rhetoric the crowd drowns her out with Boooos.  ReT https://t.co/vdvKFgG8kx,0
RT @Trumpified_King: @StopStopHillary Donald j Trump  Will be  GREATEST  PRESIDENT EVER https://t.co/Rl9JoYkXBx,0
RT @NPR: BREAKING: The Trump travel ban remains suspended after the 9th Circuit denied a stay on an earlier court order. https://t.co/GxVe0n9H3S,0
"RT @MSNBC: An unprecedented number of leaks have come out of the White House during Trump's first two weeks, @Lawrence says: https://t.co/PnEcA7XF7H",0
"When Asked About Putin Being a Killer, Trump Responds What You Think Our Countrys So Innocent? https://t.co/EdPr9enY1o",0
Trump travel ban: US court rejects bid to reinstate Trump travel ban https://t.co/GonLE6D8gZ,0
Travellers rush to board U.S. flights while Trump ban blocked - Raw Story https://t.co/xKbQdpY4Yq,0
RT @piersmorgan: Reposting this photo from yesterday's London anti-Trump march. Staggering. https://t.co/aAvJ6yJXID,0
RT @Salon: What Trump doesnt understand about jihadists and counterterrorism will make America less safe https://t.co/J07W2GM9rb,1
RT @BuzzFeedNews: Ongoing protests in DC against Trump's immigration order (?:@GettyImages) https://t.co/KFtGw3rcgt,0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/YT3G2qX7Ry,0
RT @PalmerReport: Retweet this if you want Donald Trump to be impeached for advocating the murder of journalists: https://t.co/lrtWwNcd1u,0
RT @donnabrazile: Sunday reading: This Is How Steve Bannon (Trump's ideologist) Sees The Entire World https://t.co/bwXj3B2ZRP via @jlfeder,1
RT @AllenWest: WHOA: Look what we found about the judge who BLOCKED Trump's travel ban https://t.co/QqJO8FyIAF https://t.co/j79LAuuKaQ,0
RT @schorpp1955: How the world reacts to Donald Trump. https://t.co/PDkDKcriSL,0
"RT @PrisonPlanet: Turns out that you can't use Twitter to threaten Trump supporter's children, violence &amp; doxxing. This account final https://t.co/rgipGho3m9",0
"It's fun to #trash others, promote #mob mentality, #lynch people. This is #Trump's #moral inheritance. His #ethics and #vision are bankrupt.",1
"RT @bobcesca_go: O'REILLY: Putin is a killer.

TRUMP: There are a lot of killers. We have a lot of killers. You think our country is so innocent?



Speechless.",0
GOP collects welfare checks rather than work for the good of the American people? Throwing bricks &amp; hiding their hands w/Trump? &amp; his EO,1
Trump will tweet about SNL tomorrow...he's so predictable,0
"RT @CBCAlerts: Leader of al-Qaeda's affiliate in Yemen has released audio recording in which he mocks Trump, describing him as 'White House's new fool': AP",1
"RT @ABC: Melissa McCarthy skewers Sean Spicer, Alec Baldwin reprises Trump role, Bannon portrayed as Grim Reaper on ""SNL"" https://t.co/3wlkqE4b8W",0
"@soapachu Trump, Bannon, May, Cameron, Osbourne",0
"Yay! @realDonaldTrump @NotAltWorld Appeals court denies Trump on travel ban



                    <U+E008> https://t.co/3tNFi0iRoR",0
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr https://t.co/UVnhKkMJTL,0
"RT @thedailybeast: Donald Trump should know we are human beings, we have to love each other."" https://t.co/ZbSEGHeO3J",1
"Not just 'bad hombres': Trump is targeting up to 8 million people for deportation https://t.co/gy8UMyFK0N Round them up, head them out #maga",0
"RT @asamjulian: Obama banned Iraqis, no one cared. 16 Muslim countries currently ban Israelis, no one cares. Trump does it, PROTEST, RESIST! #hypocrites ?",0
RT @CNN: JUST IN: The Dept of Homeland Security says it has suspended all actions to implement Trump's immigration order https://t.co/kCvSQRNDb9,0
"RT @redsteeze: ""Trump attacking that judge undermines entire republic"" - people who spent last week saying Gorsuch is a stolen illegitimate seat.",0
RT @SonofLiberty357: Navy SEAL Raid in Yemen Spotlights Issue of Female Terrorists Amid Trumps Temporary Refugee Halt - Breitbart https://t.co/cO0Pdb0XwC,0
"RT @jaketapper: Trump defends Putin: ""You think our country's so innocent?"" https://t.co/nW65mtBp0C",1
RT @SenSchumer: Pres Trump's actions raise the bar higher for his SCOTUS nom. Gorsuch's ability to be an ind. check will be front &amp; center in this process.,1
Uber CEO quits Trump advisory board amid criticism https://t.co/VqPyH4l3WD https://t.co/x9zlyavMDN : Charles Myr... https://t.co/KbEgNTeUci,0
RT @ync1994: Patriots Owner Robert Kraft: Trump Intends to Help the Business Environment in America https://t.co/OmqUMCwlUe,0
RT @bmangh: U.S. court refuses to immediately restore Trump travel ban https://t.co/voQ5SeV1DF,0
"RT @Bipartisanism: Trump Administration Strips Animal Rights Safeguards, Pets Now At Risk https://t.co/vASh7ad4x7 https://t.co/SB2c2RUqbJ",0
RT @HuffingtonPost: Trump order stops young woman from coming to the U.S. to do Alzheimers research https://t.co/gqxOLBzMuF https://t.co/jlUmaLT987,0
